,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
365,2018-05-09,Chelsea,Huddersfield,1,1,NH,61,27,34,56,1.864864864864865,0.972972972972973,W,W,W,W,D,D,L,W,D,L,18.0,16.0,37.0,WWWWD,DLWDL,13,5,0,0,0,0,0,0,0,0,0.7297297297297297,-0.7837837837837838,0.8918918918918919,0.21621621621621623,2.0
366,2018-05-09,Leicester,Arsenal,3,1,H,49,72,54,48,1.1891891891891893,1.6216216216216217,L,L,D,L,L,W,L,W,L,W,4.0,6.0,37.0,LLDLL,WLWLW,1,9,0,0,0,0,0,0,0,0,-0.13513513513513514,0.6486486486486487,-0.43243243243243246,-0.21621621621621623,-2.0
367,2018-05-09,Man City,Brighton,3,1,H,102,33,26,47,2.5405405405405403,1.0810810810810811,D,W,W,W,L,W,D,D,L,D,2.0,15.0,37.0,DWWWL,WDDLD,10,6,0,0,0,0,0,0,0,0,2.054054054054054,-0.3783783783783784,1.4594594594594594,0.10810810810810811,-13.0
368,2018-05-09,Tottenham,Newcastle,1,0,H,68,36,32,46,1.9189189189189189,1.1081081081081081,L,W,D,L,W,L,L,L,W,W,14.0,18.0,37.0,LWDLW,LLLWW,7,6,0,0,0,0,0,0,0,0,0.972972972972973,-0.2702702702702703,0.8108108108108109,0.02702702702702703,-4.0
369,2018-05-10,West Ham,Man United,0,0,NH,45,67,67,28,1.027027027027027,2.081081081081081,W,L,L,D,D,L,W,W,L,W,18.0,18.0,37.0,WLLDD,LWWLW,5,9,0,0,0,0,0,0,0,0,-0.5945945945945946,1.054054054054054,-1.054054054054054,-0.10810810810810811,0.0
370,2018-05-13,Burnley,Bournemouth,1,2,NH,35,43,37,60,1.4210526315789473,1.0789473684210527,L,D,D,L,W,W,L,L,L,D,18.0,18.0,38.0,LDDLW,WLLLD,5,4,0,0,0,0,0,0,0,0,-0.05263157894736842,-0.4473684210526316,0.34210526315789475,0.02631578947368421,0.0
371,2018-05-13,Crystal Palace,West Brom,2,0,H,43,31,55,54,1.0789473684210527,0.8157894736842105,W,W,D,W,D,W,W,D,W,D,18.0,13.0,38.0,WWDWD,WWDWD,11,11,0,0,0,0,0,0,0,0,-0.3157894736842105,-0.6052631578947368,0.2631578947368421,0.0,5.0
372,2018-05-13,Huddersfield,Arsenal,0,1,NH,28,73,57,51,0.9736842105263158,1.5789473684210527,D,D,L,W,D,L,W,L,W,L,16.0,6.0,38.0,DDLWD,LWLWL,6,6,0,0,0,0,0,0,0,0,-0.7631578947368421,0.5789473684210527,-0.6052631578947368,0.0,10.0
373,2018-05-13,Liverpool,Brighton,4,0,H,80,34,38,50,1.894736842105263,1.0526315789473684,L,D,D,W,D,L,W,D,D,L,1.0,15.0,38.0,LDDWD,LWDDL,6,5,0,0,0,0,0,0,0,0,1.105263157894737,-0.42105263157894735,0.8421052631578947,0.02631578947368421,-14.0
374,2018-05-13,Man United,Watford,1,0,H,67,44,28,63,2.0526315789473686,1.0789473684210527,D,L,W,W,L,W,L,D,L,L,18.0,20.0,38.0,DLWWL,WLDLL,7,4,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5,0.9736842105263158,0.07894736842105263,-2.0
375,2018-05-13,Newcastle,Chelsea,3,0,H,36,62,47,35,1.0789473684210527,1.8421052631578947,L,L,L,L,W,D,W,W,W,W,18.0,18.0,38.0,LLLLW,DWWWW,3,13,0,0,0,0,1,0,0,0,-0.2894736842105263,0.7105263157894737,-0.7631578947368421,-0.2631578947368421,0.0
376,2018-05-13,Southampton,Man City,0,1,NH,37,105,55,27,0.9473684210526315,2.5526315789473686,W,D,W,D,L,W,D,W,W,W,19.0,2.0,38.0,WDWDL,WDWWW,8,13,0,0,0,0,1,0,0,0,-0.47368421052631576,2.0526315789473686,-1.605263157894737,-0.13157894736842105,17.0
377,2018-05-13,Swansea,Stoke,1,2,NH,27,33,54,67,0.868421052631579,0.7894736842105263,L,L,L,L,D,L,D,D,D,L,3.0,18.0,38.0,LLLLD,LDDDL,1,3,0,0,0,0,0,0,0,0,-0.7105263157894737,-0.8947368421052632,0.07894736842105263,-0.05263157894736842,-15.0
378,2018-05-13,Tottenham,Leicester,5,4,H,69,52,32,55,1.9473684210526316,1.236842105263158,W,L,W,D,L,W,L,L,D,L,14.0,4.0,38.0,WLWDL,WLLDL,7,4,0,0,0,0,0,0,0,0,0.9736842105263158,-0.07894736842105263,0.7105263157894737,0.07894736842105263,10.0
379,2018-05-13,West Ham,Everton,3,1,H,45,43,67,55,1.0263157894736843,1.2894736842105263,D,W,L,L,D,D,W,W,D,D,18.0,18.0,38.0,DWLLD,DWWDD,5,9,0,0,0,0,0,0,0,0,-0.5789473684210527,-0.3157894736842105,-0.2631578947368421,-0.10526315789473684,0.0
380,2018-08-10,Man United,Leicester,2,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,18.0,4.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0
381,2018-08-11,Bournemouth,Cardiff,2,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
382,2018-08-11,Fulham,Crystal Palace,0,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
383,2018-08-11,Huddersfield,Chelsea,0,3,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,16.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.0
384,2018-08-11,Newcastle,Tottenham,1,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,18.0,14.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0
385,2018-08-11,Watford,Brighton,2,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,20.0,15.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0
386,2018-08-11,Wolves,Everton,2,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,18.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
387,2018-08-12,Arsenal,Man City,0,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,6.0,2.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0
388,2018-08-12,Liverpool,West Ham,4,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-17.0
389,2018-08-12,Southampton,Burnley,0,0,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,19.0,18.0,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
390,2018-08-18,Cardiff,Newcastle,0,0,NH,0,1,2,2,0.0,0.0,L,M,M,M,M,L,M,M,M,M,18.0,18.0,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-1.0,-0.5,0.0,0.0,0.0
391,2018-08-18,Chelsea,Arsenal,3,2,H,3,0,0,2,1.5,0.0,W,M,M,M,M,L,M,M,M,M,18.0,6.0,2.0,WMMMM,LMMMM,3,0,0,0,0,0,0,0,0,0,1.5,-1.0,1.5,1.5,12.0
392,2018-08-18,Everton,Southampton,2,1,H,2,0,2,0,0.5,0.5,D,M,M,M,M,D,M,M,M,M,18.0,19.0,2.0,DMMMM,DMMMM,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0
393,2018-08-18,Leicester,Wolves,2,0,H,1,2,2,2,0.0,0.5,L,M,M,M,M,D,M,M,M,M,4.0,18.0,2.0,LMMMM,DMMMM,0,1,0,0,0,0,0,0,0,0,-0.5,0.0,-0.5,-0.5,-14.0
394,2018-08-18,Tottenham,Fulham,3,1,H,2,0,1,2,1.5,0.0,W,M,M,M,M,L,M,M,M,M,14.0,18.0,2.0,WMMMM,LMMMM,3,0,0,0,0,0,0,0,0,0,0.5,-1.0,1.5,1.5,-4.0
395,2018-08-18,West Ham,Bournemouth,1,2,NH,0,2,4,0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,18.0,18.0,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-2.0,1.0,-1.5,-1.5,0.0
396,2018-08-19,Brighton,Man United,3,2,H,0,2,2,1,0.0,1.5,L,M,M,M,M,W,M,M,M,M,15.0,18.0,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-1.0,0.5,-1.5,-1.5,-3.0
397,2018-08-19,Burnley,Watford,1,3,NH,0,2,0,0,0.5,1.5,D,M,M,M,M,W,M,M,M,M,18.0,20.0,2.0,DMMMM,WMMMM,1,3,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-2.0
398,2018-08-19,Man City,Huddersfield,6,1,H,2,0,0,3,1.5,0.0,W,M,M,M,M,L,M,M,M,M,2.0,16.0,2.0,WMMMM,LMMMM,3,0,0,0,0,0,0,0,0,0,1.0,-1.5,1.5,1.5,-14.0
399,2018-08-20,Crystal Palace,Liverpool,0,2,NH,2,4,0,0,1.5,1.5,W,M,M,M,M,W,M,M,M,M,18.0,1.0,2.0,WMMMM,WMMMM,3,3,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,17.0
400,2018-08-25,Arsenal,West Ham,3,1,H,2,1,5,6,0.0,0.0,L,L,M,M,M,L,L,M,M,M,6.0,18.0,3.0,LLMMM,LLMMM,0,0,0,0,0,0,0,0,0,0,-1.0,-1.6666666666666667,0.0,0.0,-12.0
401,2018-08-25,Bournemouth,Everton,2,2,NH,4,4,1,3,2.0,1.3333333333333333,W,W,M,M,M,W,D,M,M,M,18.0,18.0,3.0,WWMMM,WDMMM,6,4,0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
402,2018-08-25,Huddersfield,Cardiff,0,0,NH,1,0,9,2,0.0,0.3333333333333333,L,L,M,M,M,D,L,M,M,M,16.0,18.0,3.0,LLMMM,DLMMM,0,1,0,0,0,0,0,0,0,0,-2.6666666666666665,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-2.0
403,2018-08-25,Liverpool,Brighton,1,0,H,6,3,0,4,2.0,1.0,W,W,M,M,M,W,L,M,M,M,1.0,15.0,3.0,WWMMM,WLMMM,6,3,0,0,0,0,0,0,0,0,2.0,-0.3333333333333333,1.0,1.0,-14.0
404,2018-08-25,Southampton,Leicester,1,2,NH,1,3,2,2,0.3333333333333333,1.0,L,D,M,M,M,W,L,M,M,M,19.0,4.0,3.0,LDMMM,WLMMM,1,3,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,15.0
405,2018-08-25,Wolves,Man City,1,1,NH,2,8,4,1,0.3333333333333333,2.0,L,D,M,M,M,W,W,M,M,M,18.0,2.0,3.0,LDMMM,WWMMM,1,6,0,0,0,0,0,0,0,0,-0.6666666666666666,2.3333333333333335,-1.6666666666666667,-1.6666666666666667,16.0
406,2018-08-26,Fulham,Burnley,4,2,H,1,1,5,3,0.0,0.3333333333333333,L,L,M,M,M,L,D,M,M,M,18.0,18.0,3.0,LLMMM,LDMMM,0,1,0,0,0,0,0,0,0,0,-1.3333333333333333,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.0
407,2018-08-26,Newcastle,Chelsea,1,2,NH,1,6,2,2,0.3333333333333333,2.0,D,L,M,M,M,W,W,M,M,M,18.0,18.0,3.0,DLMMM,WWMMM,1,6,0,0,0,0,0,0,0,0,-0.3333333333333333,1.3333333333333333,-1.6666666666666667,-1.6666666666666667,0.0
408,2018-08-26,Watford,Crystal Palace,2,1,H,5,2,1,2,2.0,1.0,W,W,M,M,M,L,W,M,M,M,20.0,18.0,3.0,WWMMM,LWMMM,6,3,0,0,0,0,0,0,0,0,1.3333333333333333,0.0,1.0,1.0,2.0
409,2018-08-27,Man United,Tottenham,0,3,NH,4,5,4,2,1.0,2.0,L,W,M,M,M,W,W,M,M,M,18.0,14.0,3.0,LWMMM,WWMMM,3,6,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,-1.0,4.0
410,2018-09-01,Brighton,Fulham,2,2,NH,3,5,5,7,0.75,0.75,L,W,L,M,M,W,L,L,M,M,15.0,18.0,4.0,LWLMM,WLLMM,3,3,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,-3.0
411,2018-09-01,Chelsea,Bournemouth,2,0,H,8,6,3,3,2.25,1.75,W,W,W,M,M,D,W,W,M,M,18.0,18.0,4.0,WWWMM,DWWMM,9,7,0,0,0,0,0,0,0,0,1.25,0.75,0.5,0.5,0.0
412,2018-09-01,Crystal Palace,Southampton,0,2,NH,3,2,4,4,0.75,0.25,L,L,W,M,M,L,L,D,M,M,18.0,19.0,4.0,LLWMM,LLDMM,3,1,0,0,0,0,0,0,0,0,-0.25,-0.5,0.5,0.5,-1.0
413,2018-09-01,Everton,Huddersfield,1,1,NH,6,1,5,9,1.25,0.25,D,W,D,M,M,D,L,L,M,M,18.0,16.0,4.0,DWDMM,DLLMM,5,1,0,0,0,0,0,0,0,0,0.25,-2.0,1.0,1.0,2.0
414,2018-09-01,Leicester,Liverpool,1,2,NH,5,7,3,0,1.5,2.25,W,W,L,M,M,W,W,W,M,M,4.0,1.0,4.0,WWLMM,WWWMM,6,9,0,0,0,0,0,0,0,0,0.5,1.75,-0.75,-0.75,3.0
415,2018-09-01,Man City,Newcastle,2,1,H,9,2,2,4,1.75,0.25,D,W,W,M,M,L,D,L,M,M,2.0,18.0,4.0,DWWMM,LDLMM,7,1,0,0,0,0,0,0,0,0,1.75,-0.5,1.5,1.5,-16.0
416,2018-09-01,West Ham,Wolves,0,1,NH,2,3,9,5,0.0,0.5,L,L,L,M,M,D,L,D,M,M,18.0,18.0,4.0,LLLMM,DLDMM,0,2,0,0,0,0,0,0,0,0,-1.75,-0.5,-0.5,-0.5,0.0
417,2018-09-02,Burnley,Man United,0,2,NH,3,4,7,7,0.25,0.75,L,L,D,M,M,L,L,W,M,M,18.0,18.0,4.0,LLDMM,LLWMM,1,3,0,0,0,0,0,0,0,0,-1.0,-0.75,-0.5,-0.5,0.0
418,2018-09-02,Cardiff,Arsenal,2,3,NH,0,5,2,6,0.5,0.75,D,D,L,M,M,W,L,L,M,M,18.0,6.0,4.0,DDLMM,WLLMM,2,3,0,0,0,0,0,0,0,0,-0.5,-0.25,-0.25,-0.25,12.0
419,2018-09-02,Watford,Tottenham,2,1,H,7,8,2,2,2.25,2.25,W,W,W,M,M,W,W,W,M,M,20.0,14.0,4.0,WWWMM,WWWMM,9,9,0,0,0,0,0,0,0,0,1.25,1.5,0.0,0.0,6.0
420,2018-09-15,Bournemouth,Leicester,4,2,H,6,6,5,5,1.4,1.2,L,D,W,W,M,L,W,W,L,M,18.0,4.0,5.0,LDWWM,LWWLM,7,6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,14.0
421,2018-09-15,Chelsea,Cardiff,4,1,H,10,2,3,5,2.4,0.4,W,W,W,W,M,L,D,D,L,M,18.0,18.0,5.0,WWWWM,LDDLM,12,2,0,0,0,0,0,0,0,0,1.4,-0.6,2.0,2.0,0.0
422,2018-09-15,Huddersfield,Crystal Palace,0,1,NH,2,3,10,6,0.4,0.6,D,D,L,L,M,L,L,L,W,M,16.0,18.0,5.0,DDLLM,LLLWM,2,3,0,0,0,0,0,0,0,0,-1.6,-0.6,-0.2,-0.2,-2.0
423,2018-09-15,Man City,Fulham,3,0,H,11,7,3,9,2.0,0.8,W,D,W,W,M,D,W,L,L,M,2.0,18.0,5.0,WDWWM,DWLLM,10,4,0,0,0,0,0,0,0,0,1.6,-0.4,1.2,1.2,-16.0
424,2018-09-15,Newcastle,Arsenal,1,2,NH,3,8,6,8,0.2,1.2,L,L,D,L,M,W,W,L,L,M,18.0,6.0,5.0,LLDLM,WWLLM,1,6,0,0,0,0,0,0,0,0,-0.6,0.0,-1.0,-1.0,12.0
425,2018-09-15,Tottenham,Liverpool,1,2,NH,9,9,4,1,1.8,2.4,L,W,W,W,M,W,W,W,W,M,14.0,1.0,5.0,LWWWM,WWWWM,9,12,0,0,0,0,0,0,0,0,1.0,1.6,-0.6,-0.6,13.0
426,2018-09-15,Watford,Man United,1,2,NH,9,6,3,7,2.4,1.2,W,W,W,W,M,W,L,L,W,M,20.0,18.0,5.0,WWWWM,WLLWM,12,6,0,0,0,0,0,0,0,0,1.2,-0.2,1.2,1.2,2.0
427,2018-09-16,Everton,West Ham,1,3,NH,7,2,6,10,1.2,0.0,D,D,W,D,M,L,L,L,L,M,18.0,18.0,5.0,DDWDM,LLLLM,6,0,0,0,0,0,0,0,0,0,0.2,-1.6,1.2,1.2,0.0
428,2018-09-16,Wolves,Burnley,1,0,H,4,3,5,9,1.0,0.2,W,D,L,D,M,L,L,L,D,M,18.0,18.0,5.0,WDLDM,LLLDM,5,1,0,0,0,0,0,0,0,0,-0.2,-1.2,0.8,0.8,0.0
429,2018-09-17,Southampton,Brighton,2,2,NH,4,5,4,7,0.8,0.8,W,L,L,D,M,D,L,W,L,M,19.0,15.0,5.0,WLLDM,DLWLM,4,4,0,0,0,0,0,0,0,0,0.0,-0.4,0.0,0.0,4.0
430,2018-09-22,Brighton,Tottenham,1,2,NH,7,10,9,6,0.8333333333333334,1.5,D,D,L,W,L,L,L,W,W,W,15.0,14.0,6.0,DDLWL,LLWWW,5,9,0,0,0,0,1,0,0,0,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1.0
431,2018-09-22,Burnley,Bournemouth,4,0,H,3,10,10,7,0.16666666666666666,1.6666666666666667,L,L,L,L,D,W,L,D,W,W,18.0,18.0,6.0,LLLLD,WLDWW,1,10,0,0,0,0,0,0,0,0,-1.1666666666666667,0.5,-1.5,-1.5,0.0
432,2018-09-22,Cardiff,Man City,0,5,NH,3,14,9,3,0.3333333333333333,2.1666666666666665,L,L,D,D,L,W,W,D,W,W,18.0,2.0,6.0,LLDDL,WWDWW,2,13,0,0,0,0,0,0,0,0,-1.0,1.8333333333333333,-1.8333333333333333,-1.8333333333333333,16.0
433,2018-09-22,Crystal Palace,Newcastle,0,0,NH,4,4,6,8,1.0,0.16666666666666666,W,L,L,L,W,L,L,L,D,L,18.0,18.0,6.0,WLLLW,LLLDL,6,1,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0
434,2018-09-22,Fulham,Watford,1,1,NH,7,10,12,5,0.6666666666666666,2.0,L,D,W,L,L,L,W,W,W,W,18.0,20.0,6.0,LDWLL,LWWWW,4,12,0,0,0,0,1,0,0,0,-0.8333333333333334,0.8333333333333334,-1.3333333333333333,-1.3333333333333333,-2.0
435,2018-09-22,Leicester,Huddersfield,3,1,H,8,2,9,11,1.0,0.3333333333333333,L,L,W,W,L,L,D,D,L,L,4.0,16.0,6.0,LLWWL,LDDLL,6,2,0,0,0,0,0,0,0,0,-0.16666666666666666,-1.5,0.6666666666666666,0.6666666666666666,-12.0
436,2018-09-22,Liverpool,Southampton,3,0,H,11,6,2,6,2.5,0.8333333333333334,W,W,W,W,W,D,W,L,L,D,1.0,19.0,6.0,WWWWW,DWLLD,15,5,1,1,0,0,0,0,0,0,1.5,0.0,1.6666666666666667,1.6666666666666667,-18.0
437,2018-09-22,Man United,Wolves,1,1,NH,8,5,8,5,1.5,1.3333333333333333,W,W,L,L,W,W,W,D,L,D,18.0,18.0,6.0,WWLLW,WWDLD,9,8,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
438,2018-09-23,Arsenal,Everton,2,0,H,10,8,9,9,1.5,1.0,W,W,W,L,L,L,D,D,W,D,6.0,18.0,6.0,WWWLL,LDDWD,9,6,0,0,0,0,0,0,0,0,0.16666666666666666,-0.16666666666666666,0.5,0.5,-12.0
439,2018-09-23,West Ham,Chelsea,0,0,NH,5,14,11,4,0.5,2.5,W,L,L,L,L,W,W,W,W,W,18.0,18.0,6.0,WLLLL,WWWWW,3,15,0,0,1,0,1,1,0,0,-1.0,1.6666666666666667,-2.0,-2.0,0.0
440,2018-09-29,Arsenal,Watford,2,0,H,12,11,9,6,1.7142857142857142,1.8571428571428572,W,W,W,W,L,D,L,W,W,W,6.0,20.0,7.0,WWWWL,DLWWW,12,10,0,0,0,0,1,0,0,0,0.42857142857142855,0.7142857142857143,-0.14285714285714285,0.2857142857142857,-14.0
441,2018-09-29,Chelsea,Liverpool,1,1,NH,14,14,4,2,2.2857142857142856,2.5714285714285716,D,W,W,W,W,W,W,W,W,W,18.0,1.0,7.0,DWWWW,WWWWW,13,15,1,0,0,0,1,1,0,0,1.4285714285714286,1.7142857142857142,-0.2857142857142857,-0.2857142857142857,17.0
442,2018-09-29,Everton,Fulham,3,0,H,8,8,11,13,0.8571428571428571,0.7142857142857143,L,L,D,D,W,D,L,D,W,L,18.0,18.0,7.0,LLDDW,DLDWL,5,5,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.7142857142857143,0.14285714285714285,0.0,0.0
443,2018-09-29,Huddersfield,Tottenham,0,2,NH,3,12,14,7,0.2857142857142857,1.7142857142857142,L,L,D,D,L,W,L,L,W,W,16.0,14.0,7.0,LLDDL,WLLWW,2,9,0,0,0,0,0,0,0,0,-1.5714285714285714,0.7142857142857143,-1.4285714285714286,-1.0,2.0
444,2018-09-29,Man City,Brighton,2,0,H,19,8,3,11,2.2857142857142856,0.7142857142857143,W,W,W,D,W,L,D,D,L,W,2.0,15.0,7.0,WWWDW,LDDLW,13,5,0,0,0,0,0,0,0,0,2.2857142857142856,-0.42857142857142855,1.5714285714285714,1.1428571428571428,-13.0
445,2018-09-29,Newcastle,Leicester,0,2,NH,4,11,8,10,0.2857142857142857,1.2857142857142858,D,L,L,L,D,W,L,L,W,W,18.0,4.0,7.0,DLLLD,WLLWW,2,9,0,0,0,0,0,0,0,0,-0.5714285714285714,0.14285714285714285,-1.0,-1.0,14.0
446,2018-09-29,West Ham,Man United,3,1,H,5,9,11,9,0.5714285714285714,1.4285714285714286,D,W,L,L,L,D,W,W,L,L,18.0,18.0,7.0,DWLLL,DWWLL,4,7,0,0,1,0,0,0,0,0,-0.8571428571428571,0.0,-0.8571428571428571,-0.42857142857142855,0.0
447,2018-09-29,Wolves,Southampton,2,0,H,6,6,6,9,1.2857142857142858,0.7142857142857143,D,W,W,D,L,L,D,W,L,L,18.0,19.0,7.0,DWWDL,LDWLL,8,4,0,0,0,0,0,0,0,0,0.0,-0.42857142857142855,0.5714285714285714,0.5714285714285714,-1.0
448,2018-09-30,Cardiff,Burnley,1,2,NH,3,7,14,10,0.2857142857142857,0.5714285714285714,L,L,L,D,D,W,L,L,L,L,18.0,18.0,7.0,LLLDD,WLLLL,2,3,0,0,0,0,0,0,1,0,-1.5714285714285714,-0.42857142857142855,-0.2857142857142857,-0.14285714285714285,0.0
449,2018-10-01,Bournemouth,Crystal Palace,2,1,H,10,4,11,6,1.4285714285714286,1.0,L,W,L,D,W,D,W,L,L,L,18.0,18.0,7.0,LWLDW,DWLLL,7,4,0,0,0,0,0,0,1,0,-0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0
450,2018-10-05,Brighton,West Ham,1,0,H,8,8,13,12,0.625,0.875,L,L,D,D,L,W,D,W,L,L,15.0,18.0,8.0,LLDDL,WDWLL,2,7,0,0,0,0,0,0,0,0,-0.625,-0.5,-0.25,-0.625,-3.0
451,2018-10-06,Burnley,Huddersfield,1,1,NH,9,3,11,16,0.875,0.25,W,W,L,L,L,L,L,L,D,D,18.0,16.0,8.0,WWLLL,LLLDD,6,2,0,0,1,0,0,0,0,0,-0.25,-1.625,0.625,0.5,2.0
452,2018-10-06,Crystal Palace,Wolves,0,1,NH,5,8,8,6,0.875,1.5,L,D,W,L,L,W,D,W,W,D,18.0,18.0,8.0,LDWLL,WDWWD,4,11,0,0,0,0,0,0,0,0,-0.375,0.25,-0.625,-0.875,0.0
453,2018-10-06,Leicester,Everton,1,2,NH,13,11,10,11,1.5,1.125,W,W,L,L,W,W,L,L,D,D,4.0,18.0,8.0,WWLLW,WLLDD,9,5,0,0,0,0,0,0,0,0,0.375,0.0,0.375,0.5,-14.0
454,2018-10-06,Man United,Newcastle,3,2,H,10,4,12,10,1.25,0.25,L,D,W,W,L,L,D,L,L,L,18.0,18.0,8.0,LDWWL,LDLLL,7,1,0,0,0,0,0,0,1,0,-0.25,-0.75,1.0,0.75,0.0
455,2018-10-06,Tottenham,Cardiff,1,0,H,14,4,7,16,1.875,0.25,W,W,L,L,W,L,L,L,L,D,14.0,18.0,8.0,WWLLW,LLLLD,9,1,0,0,0,0,0,0,0,0,0.875,-1.5,1.625,1.0,-4.0
456,2018-10-06,Watford,Bournemouth,0,4,NH,11,12,8,12,1.625,1.625,L,D,L,W,W,W,L,W,L,D,20.0,18.0,8.0,LDLWW,WLWLD,7,7,0,0,0,0,0,0,0,0,0.375,0.0,0.0,0.0,2.0
457,2018-10-07,Fulham,Arsenal,1,5,NH,8,14,16,9,0.625,1.875,L,D,L,D,W,W,W,W,W,W,18.0,6.0,8.0,LDLDW,WWWWW,5,15,0,0,0,0,1,1,0,0,-1.0,0.625,-1.25,-1.25,12.0
458,2018-10-07,Liverpool,Man City,0,0,NH,15,21,3,3,2.375,2.375,D,W,W,W,W,W,W,W,W,D,1.0,2.0,8.0,DWWWW,WWWWD,13,13,1,0,0,0,0,0,0,0,1.5,2.25,0.0,0.0,-1.0
459,2018-10-07,Southampton,Chelsea,0,3,NH,6,15,11,5,0.625,2.125,L,L,D,W,L,D,D,W,W,W,19.0,18.0,8.0,LLDWL,DDWWW,4,11,0,0,0,0,1,0,0,0,-0.625,1.25,-1.5,-0.875,1.0
460,2018-10-20,Bournemouth,Southampton,0,0,NH,16,6,12,14,1.7777777777777777,0.5555555555555556,W,W,L,W,L,L,L,L,D,W,18.0,19.0,9.0,WWLWL,LLLDW,9,4,0,0,0,0,0,0,0,0,0.4444444444444444,-0.8888888888888888,1.2222222222222223,0.5555555555555556,-1.0
461,2018-10-20,Cardiff,Fulham,4,2,H,4,9,17,21,0.2222222222222222,0.5555555555555556,L,L,L,L,L,L,L,D,L,D,18.0,18.0,9.0,LLLLL,LLDLD,0,2,0,0,1,1,0,0,0,0,-1.4444444444444444,-1.3333333333333333,-0.3333333333333333,-0.2222222222222222,0.0
462,2018-10-20,Chelsea,Man United,2,2,NH,18,13,5,14,2.2222222222222223,1.4444444444444444,W,D,D,W,W,W,L,D,W,W,18.0,18.0,9.0,WDDWW,WLDWW,11,10,0,0,0,0,0,0,0,0,1.4444444444444444,-0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0
